account,queue,status,month,day
21698,SETTLED,SETTLED,12,05
57417,PAYING,PAY CURR,12,05
23382,LEGAL,HOLD FO,12,05
46494,TRACE,GONEAWAY,12,05
55044,TRACE,GONEAWAY,12,05
70629,OTHER,ARCHIVED,12,05
93496,COLLECTIONS,CANCEL2,12,05
86086,OTHER,ARCHIVED,12,05
17821,OTHER,ARCHIVED,12,05
27543,LEGAL,LEG_NOT,12,05
89176,TRACE,GONEAWAY,12,05
13124,PAYING,PAY CURR,12,05
22367,PAYING,PAY CURR,12,05
74428,SETTLED,SETTLED,12,05
47450,SETTLED,SETTLED,12,05
60011,PAYING,PAY PROP,12,05
68126,SETTLED,SETTLED,12,05
37988,SETTLED,SETTLED,12,05
97661,OTHER,ARCHIVED,12,05
87813,PAYING,PAY PROP,12,05
78078,TRACE,GONEAWAY,12,05
47103,OTHER,ARCHIVED,12,05
37628,INSOLVENCY,INS1,12,05
31658,TRACE,GONEAWAY,12,05
88060,OTHER,ARCHIVED,12,05
25000,COLLECTIONS,CANCEL2,12,05
31172,PAYING,PAY CURR,12,05
64246,PAYING,PAY PROP,12,05
91435,TRACE,GONEAWAY,12,05
21415,TRACE,GONEAWAY,12,05
52697,SETTLED,SETTLED,12,05
75042,OTHER,ARCHIVED,12,05
84256,LEGAL,LEG_NOT,12,05
20507,INSOLVENCY,INSP,12,05
34108,COLLECTIONS,CANCEL2,12,05
45495,INSOLVENCY,INS3,12,05
22047,INSOLVENCY,INS2,12,05
91712,INSOLVENCY,INS3,12,05
77145,LEGAL,LEG_NOT,12,05
57663,INSOLVENCY,INS1,12,05
26686,LEGAL,LEG_NOT,12,05
30496,LEGAL,LEG_TIT,12,05
99755,PAYING,PAY PROP,12,05
67443,COLLECTIONS,PAY OVER,12,05
39175,COLLECTIONS,CANCEL4,12,05
52219,COLLECTIONS,CANCEL4,12,05
77395,INSOLVENCY,INS4,12,05
91001,COLLECTIONS,CASSIST2,12,05
47857,LEGAL,HOLD FO,12,05
82789,PAYING,PAY CURR,12,05
67303,COLLECTIONS,TELSOLUTIONS1,12,05
31527,COLLECTIONS,PAY OVER,12,05
67701,COLLECTIONS,TELSOLUTIONS4,12,05
27800,TRACE,GONEAWAY,12,05
71914,INSOLVENCY,INSP,12,05
93809,PAYING,PAY PROP,12,05
55200,COLLECTIONS,CASSIST2,12,05
27620,LEGAL,HOLD FO,12,05
43108,OTHER,ARCHIVED,12,05
79521,INSOLVENCY,INS2,12,05
59505,COLLECTIONS,CANCEL4,12,05
32832,SETTLED,SETTLED,12,05
45539,INSOLVENCY,INS3,12,05
64713,COLLECTIONS,CANCEL4,12,05
35504,PAYING,PAY PROP,12,05
24815,INSOLVENCY,INS4,12,05
19986,INSOLVENCY,INS2,12,05
85173,LEGAL,HOLD FO,12,05
66463,PAYING,PAY CURR,12,05
92889,TRACE,GONEAWAY,12,05
97280,SETTLED,SETTLED,12,05
40198,LEGAL,LEG_NOT,12,05
71048,SETTLED,SETTLED,12,05
96772,OTHER,ARCHIVED,12,05
62106,TRACE,GONEAWAY,12,05
38899,SETTLED,SETTLED,12,05
56961,OTHER,ARCHIVED,12,05
54275,TRACE,GONEAWAY,12,05
89612,INSOLVENCY,INS1,12,05
52609,COLLECTIONS,PRIME_D,12,05
78528,PAYING,PAY CURR,12,05
88706,SETTLED,SETTLED,12,05
28504,OTHER,ARCHIVED,12,05
11356,OTHER,ARCHIVED,12,05
47808,TRACE,GONEAWAY,12,05
14961,TRACE,GONEAWAY,12,05
76500,TRACE,GONEAWAY,12,05
66106,TRACE,GONEAWAY,12,05
64070,COLLECTIONS,CANCEL4,12,05
24213,COLLECTIONS,CANCEL4,12,05
36291,TRACE,GONEAWAY,12,05
34629,OTHER,ARCHIVED,12,05
41740,TRACE,GONEAWAY,12,05
84211,SETTLED,SETTLED,12,05
61279,INSOLVENCY,INS2,12,05
82526,LEGAL,LEG_TIT,12,05
81029,SETTLED,SETTLED,12,05
16402,PAYING,PAY PROP,12,05
17880,COLLECTIONS,CASSIST2,12,05
87432,COLLECTIONS,TELSOLUTIONS1,12,05
55886,COLLECTIONS,CASSIST2,12,05
61550,COLLECTIONS,CASSIST2,12,05
62692,INSOLVENCY,INSP,12,05
51596,OTHER,ARCHIVED,12,05
94706,TRACE,GONEAWAY,12,05
58892,LEGAL,LEG VERIF 2,12,05
45393,OTHER,ARCHIVED,12,05
74699,COLLECTIONS,CANCEL2,12,05
65864,INSOLVENCY,INS1,12,05
74894,TRACE,GONEAWAY,12,05
90467,PAYING,PAY PROP,12,05
15757,PAYING,PAY PROP,12,05
94400,TRACE,GONEAWAY,12,05
86693,LEGAL,HOLD FO,12,05
67504,SETTLED,SETTLED,12,05
32252,OTHER,ARCHIVED,12,05
16628,OTHER,ARCHIVED,12,05
31903,INSOLVENCY,INSP,12,05
20233,SETTLED,SETTLED,12,05
27223,COLLECTIONS,PAY OVER,12,05
