account,queue,status,month,day
57791,INSOLVENCY,INSP,03,05
93809,LEGAL,LEG VERIF 1,03,05
68126,OTHER,ARCHIVED,03,05
94706,COLLECTIONS,CANCEL4,03,05
50973,PAYING,PAY PROP,03,05
35861,OTHER,ARCHIVED,03,05
10506,LEGAL,LEG VERIF 2,03,05
63099,INSOLVENCY,INSP,03,05
13989,PAYING,PAY CURR,03,05
95232,INSOLVENCY,INS3,03,05
58434,PAYING,PAY CURR,03,05
23382,COLLECTIONS,PRIME,03,05
13664,COLLECTIONS,PRIME,03,05
45539,TRACE,GONEAWAY,03,05
37781,INSOLVENCY,INS1,03,05
18838,TRACE,GONEAWAY,03,05
65864,SETTLED,SETTLED,03,05
73556,SETTLED,SETTLED,03,05
60840,PAYING,PAY CURR,03,05
45495,TRACE,GONEAWAY,03,05
24815,PAYING,PAY CURR,03,05
89637,COLLECTIONS,PRIME,03,05
29836,SETTLED,SETTLED,03,05
40856,LEGAL,LEG VERIF 2,03,05
13356,SETTLED,SETTLED,03,05
17320,PAYING,PAY PROP,03,05
10474,OTHER,ARCHIVED,03,05
27800,PAYING,PAY PROP,03,05
79792,INSOLVENCY,INS3,03,05
58064,TRACE,GONEAWAY,03,05
43108,SETTLED,SETTLED,03,05
49171,TRACE,GONEAWAY,03,05
97918,INSOLVENCY,INS2,03,05
35919,TRACE,GONEAWAY,03,05
37988,PAYING,PAY CURR,03,05
70180,SETTLED,SETTLED,03,05
78633,PAYING,PAY CURR,03,05
94193,INSOLVENCY,INS1,03,05
93496,INSOLVENCY,INS4,03,05
62495,INSOLVENCY,INSP,03,05
58892,PAYING,PAY PROP,03,05
55030,LEGAL,HOLD FO,03,05
90725,LEGAL,LEG_NOT,03,05
32832,SETTLED,SETTLED,03,05
93257,LEGAL,LEG_TIT,03,05
16913,LEGAL,HOLD FO,03,05
97661,SETTLED,SETTLED,03,05
38921,COLLECTIONS,CANCEL2,03,05
21418,SETTLED,SETTLED,03,05
13416,LEGAL,LEG VERIF 2,03,05
70629,COLLECTIONS,CANCEL2,03,05
47450,PAYING,PAY PROP,03,05
95599,INSOLVENCY,INS3,03,05
82526,OTHER,ARCHIVED,03,05
87921,PAYING,PAY CURR,03,05
16077,TRACE,GONEAWAY,03,05
86086,LEGAL,LEG_NOT,03,05
83785,TRACE,GONEAWAY,03,05
66463,OTHER,ARCHIVED,03,05
50515,TRACE,GONEAWAY,03,05
74894,PAYING,PAY PROP,03,05
60001,OTHER,ARCHIVED,03,05
57726,PAYING,PAY PROP,03,05
21698,TRACE,GONEAWAY,03,05
58120,PAYING,PAY CURR,03,05
91142,COLLECTIONS,CASSIST2,03,05
90540,LEGAL,LEG VERIF 2,03,05
95324,OTHER,ARCHIVED,03,05
85173,INSOLVENCY,INS4,03,05
54123,OTHER,ARCHIVED,03,05
72758,COLLECTIONS,PRIME_D,03,05
95948,COLLECTIONS,PAY OVER,03,05
85241,TRACE,GONEAWAY,03,05
46986,TRACE,GONEAWAY,03,05
80893,PAYING,PAY PROP,03,05
86013,COLLECTIONS,TELSOLUTIONS1,03,05
10585,PAYING,PAY CURR,03,05
66216,OTHER,ARCHIVED,03,05
57663,OTHER,ARCHIVED,03,05
85557,PAYING,PAY PROP,03,05
13124,SETTLED,SETTLED,03,05
57074,INSOLVENCY,INS4,03,05
58244,PAYING,PAY CURR,03,05
30943,COLLECTIONS,PAY OVER,03,05
85441,SETTLED,SETTLED,03,05
84118,PAYING,PAY CURR,03,05
49823,COLLECTIONS,PRIME,03,05
64070,LEGAL,LEG_NOT,03,05
26918,COLLECTIONS,TELSOLUTIONS1,03,05
47808,LEGAL,LEG_NOT,03,05
81029,TRACE,GONEAWAY,03,05
73980,SETTLED,SETTLED,03,05
66106,SETTLED,SETTLED,03,05
77521,SETTLED,SETTLED,03,05
22047,PAYING,PAY CURR,03,05
98298,OTHER,ARCHIVED,03,05
68484,INSOLVENCY,INS3,03,05
77356,COLLECTIONS,PRIME_D,03,05
96772,LEGAL,LEG_TIT,03,05
