account,queue,status,month,day
93257,OTHER,ARCHIVED,02,05
84845,COLLECTIONS,PRIME,02,05
27497,TRACE,GONEAWAY,02,05
52017,PAYING,PAY PROP,02,05
16913,INSOLVENCY,INS4,02,05
86646,TRACE,GONEAWAY,02,05
59344,OTHER,ARCHIVED,02,05
96425,SETTLED,SETTLED,02,05
95157,OTHER,ARCHIVED,02,05
39453,PAYING,PAY CURR,02,05
27223,TRACE,GONEAWAY,02,05
66755,INSOLVENCY,INS3,02,05
44502,TRACE,GONEAWAY,02,05
62495,INSOLVENCY,INS4,02,05
78416,LEGAL,LEG VERIF 1,02,05
96772,LEGAL,LEG_TIT,02,05
21418,PAYING,PAY PROP,02,05
50515,OTHER,ARCHIVED,02,05
60947,SETTLED,SETTLED,02,05
80893,PAYING,PAY CURR,02,05
60001,TRACE,GONEAWAY,02,05
36810,TRACE,GONEAWAY,02,05
21453,PAYING,PAY CURR,02,05
61708,OTHER,ARCHIVED,02,05
65428,TRACE,GONEAWAY,02,05
25073,SETTLED,SETTLED,02,05
97918,OTHER,ARCHIVED,02,05
15757,INSOLVENCY,INS1,02,05
63285,PAYING,PAY CURR,02,05
95997,SETTLED,SETTLED,02,05
35401,SETTLED,SETTLED,02,05
68484,COLLECTIONS,TELSOLUTIONS4,02,05
47933,COLLECTIONS,CANCEL2,02,05
94751,INSOLVENCY,INS4,02,05
40856,TRACE,GONEAWAY,02,05
58984,PAYING,PAY PROP,02,05
25733,LEGAL,LEG_NOT,02,05
13356,LEGAL,LEG VERIF 1,02,05
86543,LEGAL,LEG VERIF 1,02,05
63848,COLLECTIONS,TELSOLUTIONS1,02,05
95324,COLLECTIONS,TELSOLUTIONS4,02,05
48880,OTHER,ARCHIVED,02,05
95232,LEGAL,LEG VERIF 2,02,05
45548,INSOLVENCY,INS4,02,05
86556,LEGAL,HOLD FO,02,05
21399,LEGAL,LEG VERIF 2,02,05
38921,PAYING,PAY PROP,02,05
58244,TRACE,GONEAWAY,02,05
44476,OTHER,ARCHIVED,02,05
16402,COLLECTIONS,CANCEL4,02,05
96035,LEGAL,LEG VERIF 2,02,05
94400,SETTLED,SETTLED,02,05
35861,OTHER,ARCHIVED,02,05
89176,SETTLED,SETTLED,02,05
99694,SETTLED,SETTLED,02,05
32687,COLLECTIONS,CANCEL4,02,05
57074,INSOLVENCY,INS1,02,05
62836,OTHER,ARCHIVED,02,05
71048,TRACE,GONEAWAY,02,05
70219,INSOLVENCY,INS4,02,05
45571,INSOLVENCY,INS3,02,05
43403,OTHER,ARCHIVED,02,05
82324,SETTLED,SETTLED,02,05
23780,COLLECTIONS,PRIME_D,02,05
88060,OTHER,ARCHIVED,02,05
29623,TRACE,GONEAWAY,02,05
83051,OTHER,ARCHIVED,02,05
84211,INSOLVENCY,INS2,02,05
17821,SETTLED,SETTLED,02,05
92829,COLLECTIONS,CANCEL2,02,05
95948,COLLECTIONS,TELSOLUTIONS4,02,05
81634,COLLECTIONS,CASSIST2,02,05
47450,OTHER,ARCHIVED,02,05
79521,TRACE,GONEAWAY,02,05
33347,PAYING,PAY PROP,02,05
73732,OTHER,ARCHIVED,02,05
85466,SETTLED,SETTLED,02,05
46992,OTHER,ARCHIVED,02,05
30531,COLLECTIONS,PAY OVER,02,05
32832,COLLECTIONS,CASSIST2,02,05
66158,TRACE,GONEAWAY,02,05
37781,SETTLED,SETTLED,02,05
30943,OTHER,ARCHIVED,02,05
52055,INSOLVENCY,INS3,02,05
11336,TRACE,GONEAWAY,02,05
66787,INSOLVENCY,INS3,02,05
91099,PAYING,PAY PROP,02,05
92255,TRACE,GONEAWAY,02,05
55200,SETTLED,SETTLED,02,05
77513,LEGAL,LEG_NOT,02,05
69791,PAYING,PAY CURR,02,05
49999,TRACE,GONEAWAY,02,05
42371,COLLECTIONS,CANCEL2,02,05
10180,COLLECTIONS,TELSOLUTIONS1,02,05
20307,PAYING,PAY CURR,02,05
69313,COLLECTIONS,TELSOLUTIONS1,02,05
77521,COLLECTIONS,CANCEL2,02,05
91142,PAYING,PAY PROP,02,05
64070,LEGAL,HOLD FO,02,05
57663,PAYING,PAY CURR,02,05
40198,PAYING,PAY CURR,02,05
94193,SETTLED,SETTLED,02,05
65559,COLLECTIONS,PRIME,02,05
33376,OTHER,ARCHIVED,02,05
47532,PAYING,PAY CURR,02,05
21415,OTHER,ARCHIVED,02,05
44289,PAYING,PAY CURR,02,05
20507,PAYING,PAY PROP,02,05
29593,LEGAL,LEG_TIT,02,05
67303,INSOLVENCY,INS1,02,05
17346,COLLECTIONS,PRIME,02,05
55044,TRACE,GONEAWAY,02,05
92221,TRACE,GONEAWAY,02,05
39776,COLLECTIONS,PRIME_D,02,05
11916,LEGAL,LEG VERIF 2,02,05
62377,PAYING,PAY CURR,02,05
35504,LEGAL,LEG VERIF 2,02,05
83776,COLLECTIONS,PRIME_D,02,05
29600,COLLECTIONS,PRIME,02,05
91001,INSOLVENCY,INS4,02,05
48786,PAYING,PAY PROP,02,05
56961,COLLECTIONS,CANCEL2,02,05
98909,COLLECTIONS,CANCEL4,02,05
36459,LEGAL,LEG VERIF 2,02,05
57819,OTHER,ARCHIVED,02,05
55047,TRACE,GONEAWAY,02,05
35227,LEGAL,HOLD FO,02,05
86086,LEGAL,HOLD FO,02,05
13124,INSOLVENCY,INS3,02,05
52137,OTHER,ARCHIVED,02,05
40987,INSOLVENCY,INS1,02,05
83652,INSOLVENCY,INS4,02,05
45153,SETTLED,SETTLED,02,05
25000,TRACE,GONEAWAY,02,05
26066,SETTLED,SETTLED,02,05
68861,PAYING,PAY PROP,02,05
82095,SETTLED,SETTLED,02,05
21698,COLLECTIONS,TELSOLUTIONS1,02,05
63368,OTHER,ARCHIVED,02,05
59940,TRACE,GONEAWAY,02,05
31463,COLLECTIONS,CASSIST2,02,05
21489,PAYING,PAY CURR,02,05
47808,SETTLED,SETTLED,02,05
85557,OTHER,ARCHIVED,02,05
11356,LEGAL,HOLD FO,02,05
67701,TRACE,GONEAWAY,02,05
68126,COLLECTIONS,CANCEL4,02,05
69833,INSOLVENCY,INS2,02,05
62595,INSOLVENCY,INS2,02,05
74894,INSOLVENCY,INSP,02,05
73634,COLLECTIONS,CANCEL2,02,05
58434,LEGAL,HOLD FO,02,05
82487,OTHER,ARCHIVED,02,05
34002,TRACE,GONEAWAY,02,05
82789,COLLECTIONS,PAY OVER,02,05
19986,LEGAL,HOLD FO,02,05
68436,LEGAL,LEG VERIF 1,02,05
86494,OTHER,ARCHIVED,02,05
32252,SETTLED,SETTLED,02,05
46369,OTHER,ARCHIVED,02,05
45539,SETTLED,SETTLED,02,05
57417,TRACE,GONEAWAY,02,05
31903,LEGAL,LEG VERIF 2,02,05
67687,PAYING,PAY CURR,02,05
87813,COLLECTIONS,PAY OVER,02,05
40659,LEGAL,LEG VERIF 1,02,05
16628,COLLECTIONS,CANCEL2,02,05
93774,SETTLED,SETTLED,02,05
30817,LEGAL,HOLD FO,02,05
37628,TRACE,GONEAWAY,02,05
46545,TRACE,GONEAWAY,02,05
14961,SETTLED,SETTLED,02,05
