account,queue,status,month,day
78633,INSOLVENCY,INS3,11,05
27223,PAYING,PAY PROP,11,05
91402,SETTLED,SETTLED,11,05
13664,LEGAL,LEG VERIF 1,11,05
60048,TRACE,GONEAWAY,11,05
80451,INSOLVENCY,INS4,11,05
10388,TRACE,GONEAWAY,11,05
84118,PAYING,PAY PROP,11,05
94193,OTHER,ARCHIVED,11,05
91001,INSOLVENCY,INS1,11,05
23982,SETTLED,SETTLED,11,05
62377,PAYING,PAY CURR,11,05
13356,TRACE,GONEAWAY,11,05
49171,COLLECTIONS,PAY OVER,11,05
82487,LEGAL,LEG VERIF 2,11,05
21453,LEGAL,LEG VERIF 2,11,05
70219,INSOLVENCY,INS3,11,05
40659,INSOLVENCY,INS4,11,05
36291,INSOLVENCY,INS3,11,05
66106,PAYING,PAY CURR,11,05
13416,PAYING,PAY CURR,11,05
71048,TRACE,GONEAWAY,11,05
58434,TRACE,GONEAWAY,11,05
19413,PAYING,PAY CURR,11,05
19949,PAYING,PAY CURR,11,05
91712,OTHER,ARCHIVED,11,05
54341,SETTLED,SETTLED,11,05
26918,LEGAL,HOLD FO,11,05
82269,LEGAL,LEG VERIF 2,11,05
57791,PAYING,PAY PROP,11,05
54549,INSOLVENCY,INSP,11,05
57819,INSOLVENCY,INS1,11,05
10869,SETTLED,SETTLED,11,05
96772,OTHER,ARCHIVED,11,05
89176,COLLECTIONS,CANCEL4,11,05
85466,OTHER,ARCHIVED,11,05
57663,LEGAL,LEG_TIT,11,05
69313,INSOLVENCY,INS4,11,05
93890,COLLECTIONS,PAY OVER,11,05
86693,OTHER,ARCHIVED,11,05
91558,INSOLVENCY,INS4,11,05
95232,LEGAL,LEG VERIF 2,11,05
30531,TRACE,GONEAWAY,11,05
22385,INSOLVENCY,INS1,11,05
31527,SETTLED,SETTLED,11,05
54296,TRACE,GONEAWAY,11,05
40198,COLLECTIONS,CANCEL4,11,05
90540,LEGAL,LEG_TIT,11,05
11356,TRACE,GONEAWAY,11,05
44502,COLLECTIONS,CANCEL4,11,05
68126,INSOLVENCY,INS1,11,05
69833,COLLECTIONS,CANCEL2,11,05
95291,LEGAL,LEG VERIF 1,11,05
32998,TRACE,GONEAWAY,11,05
73980,COLLECTIONS,CANCEL4,11,05
11916,SETTLED,SETTLED,11,05
32832,INSOLVENCY,INSP,11,05
90467,COLLECTIONS,TELSOLUTIONS1,11,05
87921,SETTLED,SETTLED,11,05
70180,PAYING,PAY CURR,11,05
59399,TRACE,GONEAWAY,11,05
77145,OTHER,ARCHIVED,11,05
34177,INSOLVENCY,INS4,11,05
70629,INSOLVENCY,INS3,11,05
11336,LEGAL,HOLD FO,11,05
25073,LEGAL,LEG VERIF 2,11,05
26066,INSOLVENCY,INSP,11,05
26686,TRACE,GONEAWAY,11,05
61550,INSOLVENCY,INS3,11,05
97280,INSOLVENCY,INS4,11,05
62106,PAYING,PAY PROP,11,05
36313,OTHER,ARCHIVED,11,05
52609,PAYING,PAY PROP,11,05
73332,OTHER,ARCHIVED,11,05
91678,OTHER,ARCHIVED,11,05
14006,TRACE,GONEAWAY,11,05
86556,SETTLED,SETTLED,11,05
88060,COLLECTIONS,PAY OVER,11,05
67504,PAYING,PAY CURR,11,05
24213,OTHER,ARCHIVED,11,05
93496,COLLECTIONS,CASSIST2,11,05
10506,TRACE,GONEAWAY,11,05
66463,LEGAL,HOLD FO,11,05
43314,COLLECTIONS,PRIME,11,05
51089,COLLECTIONS,CANCEL4,11,05
35919,COLLECTIONS,PRIME,11,05
35861,SETTLED,SETTLED,11,05
55992,PAYING,PAY PROP,11,05
52087,PAYING,PAY PROP,11,05
98172,PAYING,PAY PROP,11,05
86347,LEGAL,HOLD FO,11,05
74894,LEGAL,LEG VERIF 1,11,05
72278,TRACE,GONEAWAY,11,05
67396,COLLECTIONS,CASSIST2,11,05
97918,OTHER,ARCHIVED,11,05
33057,PAYING,PAY PROP,11,05
59505,PAYING,PAY PROP,11,05
67701,OTHER,ARCHIVED,11,05
57726,OTHER,ARCHIVED,11,05
27497,OTHER,ARCHIVED,11,05
13484,PAYING,PAY CURR,11,05
48354,INSOLVENCY,INSP,11,05
89637,TRACE,GONEAWAY,11,05
87394,COLLECTIONS,PAY OVER,11,05
21707,SETTLED,SETTLED,11,05
84256,OTHER,ARCHIVED,11,05
37988,SETTLED,SETTLED,11,05
92889,LEGAL,LEG_NOT,11,05
78987,TRACE,GONEAWAY,11,05
27800,PAYING,PAY CURR,11,05
67443,LEGAL,LEG_TIT,11,05
81634,PAYING,PAY PROP,11,05
91435,LEGAL,HOLD FO,11,05
85173,SETTLED,SETTLED,11,05
51596,LEGAL,LEG_NOT,11,05
83620,PAYING,PAY PROP,11,05
52697,OTHER,ARCHIVED,11,05
58244,INSOLVENCY,INS3,11,05
10180,PAYING,PAY CURR,11,05
58892,TRACE,GONEAWAY,11,05
22047,LEGAL,HOLD FO,11,05
94706,INSOLVENCY,INS2,11,05
19086,SETTLED,SETTLED,11,05
86650,COLLECTIONS,CASSIST2,11,05
64246,LEGAL,LEG_NOT,11,05
17320,COLLECTIONS,CASSIST2,11,05
17993,COLLECTIONS,CASSIST2,11,05
21418,INSOLVENCY,INS1,11,05
37781,LEGAL,LEG VERIF 1,11,05
95948,SETTLED,SETTLED,11,05
86494,PAYING,PAY CURR,11,05
19372,OTHER,ARCHIVED,11,05
77521,SETTLED,SETTLED,11,05
83943,PAYING,PAY CURR,11,05
28504,TRACE,GONEAWAY,11,05
16077,LEGAL,LEG VERIF 2,11,05
77356,COLLECTIONS,PRIME_D,11,05
37798,PAYING,PAY PROP,11,05
32283,SETTLED,SETTLED,11,05
63848,PAYING,PAY CURR,11,05
65773,OTHER,ARCHIVED,11,05
17346,COLLECTIONS,CANCEL4,11,05
86086,SETTLED,SETTLED,11,05
88333,LEGAL,LEG VERIF 2,11,05
55044,OTHER,ARCHIVED,11,05
19523,COLLECTIONS,CANCEL4,11,05
26742,SETTLED,SETTLED,11,05
53016,PAYING,PAY CURR,11,05
29593,INSOLVENCY,INSP,11,05
94638,COLLECTIONS,PRIME,11,05
83776,OTHER,ARCHIVED,11,05
79212,SETTLED,SETTLED,11,05
85241,OTHER,ARCHIVED,11,05
29210,TRACE,GONEAWAY,11,05
21415,COLLECTIONS,CASSIST2,11,05
11449,OTHER,ARCHIVED,11,05
52436,TRACE,GONEAWAY,11,05
54765,INSOLVENCY,INSP,11,05
64713,COLLECTIONS,CANCEL4,11,05
30496,OTHER,ARCHIVED,11,05
