account,queue,status,month,day
62692,TRACE,GONEAWAY,06,05
20307,OTHER,ARCHIVED,06,05
45571,LEGAL,HOLD FO,06,05
32283,INSOLVENCY,INSP,06,05
71914,INSOLVENCY,INS1,06,05
38921,PAYING,PAY CURR,06,05
58244,TRACE,GONEAWAY,06,05
79279,TRACE,GONEAWAY,06,05
26232,OTHER,ARCHIVED,06,05
27223,OTHER,ARCHIVED,06,05
91173,OTHER,ARCHIVED,06,05
13861,TRACE,GONEAWAY,06,05
44476,OTHER,ARCHIVED,06,05
51246,TRACE,GONEAWAY,06,05
45539,OTHER,ARCHIVED,06,05
91142,OTHER,ARCHIVED,06,05
83776,TRACE,GONEAWAY,06,05
25726,SETTLED,SETTLED,06,05
30531,SETTLED,SETTLED,06,05
11352,INSOLVENCY,INS1,06,05
77917,PAYING,PAY PROP,06,05
39313,LEGAL,LEG VERIF 2,06,05
48606,LEGAL,LEG VERIF 1,06,05
54341,PAYING,PAY CURR,06,05
62106,INSOLVENCY,INS4,06,05
89178,OTHER,ARCHIVED,06,05
47801,LEGAL,LEG_TIT,06,05
75042,COLLECTIONS,PAY OVER,06,05
31233,INSOLVENCY,INSP,06,05
19086,INSOLVENCY,INS2,06,05
32998,LEGAL,LEG_TIT,06,05
65864,TRACE,GONEAWAY,06,05
32252,LEGAL,LEG VERIF 2,06,05
51596,INSOLVENCY,INS3,06,05
59791,SETTLED,SETTLED,06,05
54718,COLLECTIONS,CANCEL2,06,05
97918,SETTLED,SETTLED,06,05
48880,TRACE,GONEAWAY,06,05
39453,TRACE,GONEAWAY,06,05
76500,COLLECTIONS,CANCEL4,06,05
68861,INSOLVENCY,INS2,06,05
60663,OTHER,ARCHIVED,06,05
70219,PAYING,PAY CURR,06,05
43403,OTHER,ARCHIVED,06,05
39776,TRACE,GONEAWAY,06,05
68484,LEGAL,LEG_NOT,06,05
82324,PAYING,PAY PROP,06,05
30746,COLLECTIONS,CANCEL4,06,05
86693,TRACE,GONEAWAY,06,05
40540,TRACE,GONEAWAY,06,05
81634,LEGAL,LEG_TIT,06,05
54296,PAYING,PAY PROP,06,05
14117,SETTLED,SETTLED,06,05
84256,TRACE,GONEAWAY,06,05
58064,TRACE,GONEAWAY,06,05
31933,LEGAL,LEG_NOT,06,05
57074,COLLECTIONS,CANCEL2,06,05
77262,INSOLVENCY,INS1,06,05
42252,TRACE,GONEAWAY,06,05
58984,PAYING,PAY CURR,06,05
13664,COLLECTIONS,CASSIST2,06,05
66463,PAYING,PAY CURR,06,05
31527,SETTLED,SETTLED,06,05
13484,COLLECTIONS,PRIME,06,05
73634,PAYING,PAY PROP,06,05
46369,PAYING,PAY PROP,06,05
16628,LEGAL,LEG_TIT,06,05
46545,OTHER,ARCHIVED,06,05
74228,LEGAL,LEG VERIF 1,06,05
94956,PAYING,PAY PROP,06,05
